date,ofz5y
2020-04-03,6.732137388868198
2020-04-06,6.626960611394894
2020-04-07,6.588083642331766
2020-04-08,6.541200712536188
2020-04-09,6.522206112530382
2020-04-10,6.522267772311929
2020-04-13,6.512246723207626
2020-04-14,6.480078050123761
2020-04-15,6.535612879829
2020-04-16,6.390289492885404
2020-04-17,5.955174657437512
2020-04-20,5.840291178659784
2020-04-21,5.996016842886176
2020-04-22,5.846211031166626
2020-04-23,5.765500472147789
2020-04-24,5.666286490941652
2020-04-27,5.715047116452654
2020-04-28,5.6924040472811965
2020-04-29,5.671099318553408
2020-04-30,5.686463951996323
2020-05-04,5.693397764867525
2020-05-05,5.671747221720702
2020-05-06,5.669445850196042
2020-05-07,5.640087933209048
2020-05-08,5.447832492236393
2020-05-12,5.375649454509079
2020-05-13,5.304704305242902
2020-05-14,5.2253766964172055
2020-05-15,5.044327941025184
2020-05-18,4.964990464089536
2020-05-19,4.970299706967518
2020-05-20,4.972111864573403
2020-05-21,4.968199043041954
2020-05-22,5.001165421968712
2020-05-25,4.99736983930672
2020-05-26,5.01486555356192
2020-05-27,5.073156713615035
2020-05-28,5.069320182412018
2020-05-29,5.128245756958827
2020-06-01,5.1067390866619045
2020-06-02,5.094764799878693
2020-06-03,5.1355156058227935
2020-06-04,5.2010717582314125
2020-06-05,5.3266091485067335
2020-06-08,5.422768050012583
2020-06-09,5.308125566732835
2020-06-10,5.214174988148224
2020-06-11,5.201618658377383
2020-06-15,5.144556805633194
2020-06-16,5.12150753344085
2020-06-17,5.037955530126137
2020-06-18,5.044888181865237
2020-06-19,4.98879540231798
2020-06-22,5.05541145573698
2020-06-23,5.036208924582031
2020-06-25,5.127198813214751
2020-06-26,5.072162578934658
2020-06-29,5.13236747264112
2020-06-30,5.248083237619072
2020-07-02,5.220869480307755
2020-07-03,5.358092807797421
2020-07-06,5.3271169683764885
2020-07-07,5.264720690575753
2020-07-08,5.218936931704854
2020-07-09,5.1837325640405885
2020-07-10,5.202326082704722
2020-07-13,5.112862398946394
2020-07-14,5.0896830949831
2020-07-15,5.100271884728502
2020-07-16,5.113184175520269
2020-07-17,5.101065478783839
2020-07-20,5.065857477012359
2020-07-21,5.0224028405150944
2020-07-22,5.053788941838389
2020-07-23,5.064556847802026
2020-07-24,5.0762037554503925
2020-07-27,5.103866945062463
2020-07-28,5.150977364188591
2020-07-29,5.1702290807259965
2020-07-30,5.258521014189266
2020-07-31,5.27231948995508
2020-08-03,5.187110049802435
2020-08-04,5.170859414411999
2020-08-05,5.149055409357572
2020-08-06,5.210629770865771
2020-08-07,5.189336433311742
2020-08-10,5.213477193015192
2020-08-11,5.198824130198965
2020-08-12,5.185435155991347
2020-08-13,5.204406948491802
2020-08-14,5.243420996457049
2020-08-17,5.482950945705145
2020-08-18,5.359120739668399
2020-08-19,5.331674226637273
2020-08-20,5.37329761438281
2020-08-21,5.425894675357879
2020-08-24,5.3776359949335495
2020-08-25,5.392549878365016
2020-08-26,5.440424435242641
2020-08-27,5.423764584839597
2020-08-28,5.378231527008959
2020-08-31,5.34570327086632
2020-09-01,5.322215749864312
2020-09-02,5.466440398503769
2020-09-03,5.482924854573401
2020-09-04,5.417154780277489
2020-09-07,5.451963246070912
2020-09-08,5.539975156945931
2020-09-09,5.488400886076583
2020-09-10,5.443138751416288
2020-09-11,5.485144917733109
2020-09-14,5.502870212549071
2020-09-15,5.503242410112974
2020-09-16,5.480632554218978
2020-09-17,5.484209697428866
2020-09-18,5.52372345798291
2020-09-21,5.568293592182361
2020-09-22,5.5567670123963575
2020-09-23,5.589187895066816
2020-09-24,5.599162900984012
2020-09-25,5.621515197315796
2020-09-28,5.644696018171813
2020-09-29,5.587889491159093
2020-09-30,5.585242017419723
2020-10-01,5.5224810436448335
2020-10-02,5.546305315881317
2020-10-05,5.5357733391449
2020-10-06,5.496704931035534
2020-10-07,5.46938720845318
2020-10-08,5.38228161201284
2020-10-09,5.390479373371493
2020-10-12,5.416514923194216
2020-10-13,5.386381202580814
2020-10-14,5.375677976417959
2020-10-15,5.410470671018031
2020-10-16,5.387411737606218
2020-10-19,5.361980586597648
2020-10-20,5.366381942752052
2020-10-21,5.364386374073016
2020-10-22,5.378686818588463
2020-10-23,5.362594833243595
2020-10-26,5.364744941627264
2020-10-27,5.402118257379551
2020-10-28,5.459571830188903
2020-10-29,5.480539944363172
2020-10-30,5.532303781298786
2020-11-02,5.616311664565643
2020-11-03,5.598292857343745
2020-11-05,5.354702627228725
2020-11-06,5.331429279837496
2020-11-09,5.287376308595371
2020-11-10,5.324836201041294
2020-11-11,5.295735411885305
2020-11-12,5.293355457944737
2020-11-13,5.269157905974731
2020-11-16,5.262352352395139
2020-11-17,5.264286878720759
2020-11-18,5.262289102640949
2020-11-19,5.286637607560074
2020-11-20,5.284868401818121
2020-11-23,5.268526332544332
2020-11-24,5.270170489742454
2020-11-25,5.285369458893352
2020-11-26,5.320848139976242
2020-11-27,5.340509826677664
2020-11-30,5.357105360342218
2020-12-01,5.362882404757463
2020-12-02,5.357989140327413
2020-12-03,5.368080965465594
2020-12-04,5.350543887256842
2020-12-07,5.3544796935256045
2020-12-08,5.324076396351263
2020-12-09,5.314284796042568
2020-12-10,5.357274676857893
2020-12-11,5.361767405859519
2020-12-14,5.359234119626799
2020-12-15,5.360485059912068
2020-12-16,5.374308607221612
2020-12-17,5.338306799871484
2020-12-18,5.3962834897854695
2020-12-21,5.467982734450727
2020-12-22,5.489146651398968
2020-12-23,5.534735040167527
2020-12-24,5.589757001454054
2020-12-25,5.533552057557478
2020-12-28,5.506911739276688
2020-12-29,5.489838327541685
2020-12-30,5.508314118096847
2021-01-04,5.431019166749618
2021-01-05,5.364306663502094
2021-01-06,5.39425845277568
2021-01-08,5.474995760330703
2021-01-11,5.520951539196273
2021-01-12,5.528984820544558
2021-01-13,5.601552131230414
2021-01-14,5.607436145915168
2021-01-15,5.711859922895779
2021-01-18,5.709967750903755
2021-01-19,5.670328731854002
2021-01-20,5.713900717982789
2021-01-21,5.736117390486628
2021-01-22,5.83914456598027
2021-01-25,5.863891149056499
2021-01-26,5.7858085263927
2021-01-27,5.8302276779547135
2021-01-28,5.826659493196362
2021-01-29,5.811896414685736
2021-02-01,5.80251630848323
2021-02-02,5.817298387180281
2021-02-03,5.863837714471498
2021-02-04,5.828972464006443
2021-02-05,5.748805801591783
2021-02-08,5.744744541050273
2021-02-09,5.806102545066016
2021-02-10,5.8648764226913785
2021-02-11,5.919369194079627
2021-02-12,6.032323182474397
2021-02-15,6.093050091377816
2021-02-16,6.165470525331251
2021-02-17,6.2220330412041225
2021-02-18,6.141559353220027
2021-02-19,6.2173260628821225
2021-02-20,6.181569473373161
2021-02-22,6.229076124063382
2021-02-24,6.2059692922803
2021-02-25,6.331926537478072
2021-02-26,6.398495089123113
2021-03-01,6.356412534835032
2021-03-02,6.38669153841025
2021-03-03,6.272157168894088
2021-03-04,6.262331368705576
2021-03-05,6.324449698923673
2021-03-09,6.338116507686409
2021-03-10,6.434238348468657
2021-03-11,6.48650831826485
2021-03-12,6.511012826765361
2021-03-15,6.553508940981545
2021-03-16,6.525227469763983
2021-03-17,6.587753015554898
2021-03-18,6.633592724925719
2021-03-19,6.677871353954812
2021-03-22,6.752022825056203
2021-03-23,6.900927811534019
2021-03-24,6.858303965931545
2021-03-25,6.79152423490359
2021-03-26,6.686339695869004
2021-03-29,6.669185927538601
2021-03-30,6.751098773876496
2021-03-31,6.708238725189264
2021-04-01,6.744560880678274
2021-04-02,6.729599008206089
2021-04-05,6.711943404788601
2021-04-06,6.856783442222714
2021-04-07,6.918511092362634
2021-04-08,6.914369582943003
2021-04-09,6.961175112902063
2021-04-12,6.910923967414395
2021-04-13,6.890479773028257
2021-04-14,6.724921097407011
2021-04-15,6.718809623583533
2021-04-16,6.622565330192853
2021-04-19,6.679487327721634
2021-04-20,6.692499016657738
2021-04-21,6.661825223741791
2021-04-22,6.611361453191256
2021-04-23,6.622225646244928
2021-04-26,6.620012759911598
2021-04-27,6.651656812713491
2021-04-28,6.668870860798659
2021-04-29,6.65531166418698
2021-04-30,6.656567819883064
2021-05-04,6.636738077779869
2021-05-05,6.634357976174421
2021-05-06,6.633105521377036
2021-05-07,6.625050785888664
2021-05-10,6.618514091509042
2021-05-11,6.647905521170894
2021-05-12,6.673869587398684
2021-05-13,6.716785337285769
2021-05-14,6.676799492319052
2021-05-17,6.703877216643073
2021-05-18,6.700559971324549
2021-05-19,6.728695872989476
2021-05-20,6.713635833000686
2021-05-21,6.708840745417222
2021-05-24,6.7112488596054565
2021-05-25,6.709220625335166
2021-05-26,6.69616001986364
2021-05-27,6.730308661229012
2021-05-28,6.694837139927889
2021-05-31,6.737408620157881
2021-06-01,6.736703833339264
2021-06-02,6.784503808636755
2021-06-03,6.806086633977504
2021-06-04,6.859558176559655
2021-06-07,6.910694760256142
2021-06-08,6.96510561864625
2021-06-09,6.987093532508792
2021-06-10,6.947492102309671
2021-06-11,6.897167976563967
2021-06-14,6.901367243911993
2021-06-15,6.97198890745705
2021-06-16,7.045775728314774
2021-06-17,7.025088257096623
2021-06-18,6.95555264269927
2021-06-21,6.991690052814636
2021-06-22,6.999253937256467
2021-06-23,6.963480487148788
2021-06-24,6.968029670973008
2021-06-25,6.970398067685957
2021-06-28,7.051289917373671
2021-06-29,7.105617969263123
2021-06-30,7.101440881416798
2021-07-01,7.127578830862302
2021-07-02,7.129961942160068
2021-07-05,7.086617695176445
2021-07-06,7.105938614672236
2021-07-07,7.113686974424227
2021-07-08,7.1591769554214535
2021-07-09,7.109732726618145
2021-07-12,7.099351066805726
2021-07-13,7.148362775030437
2021-07-14,7.12301026162987
2021-07-15,7.100737134242507
2021-07-16,7.075204633708854
2021-07-19,7.05661618976503
2021-07-20,7.026081514686311
2021-07-21,6.953050385735704
2021-07-22,6.872904657209888
2021-07-23,6.881728805084242
2021-07-26,6.918965131662258
2021-07-27,6.885809238332308
2021-07-28,6.863122228019769
2021-07-29,6.879805464272293
2021-07-30,6.845344698185873
2021-08-02,6.8831267588620015
2021-08-03,6.882624845639462
2021-08-04,6.890416609444872
2021-08-05,6.866885904417552
2021-08-06,6.889519618236717
2021-08-09,6.924917531828267
2021-08-10,6.968904550151556
2021-08-11,6.944777079071063
2021-08-12,6.965977703383341
2021-08-13,6.936043559133398
2021-08-16,6.885286993226725
2021-08-17,6.869885179328139
2021-08-18,6.893278299164507
2021-08-19,6.903716183331032
2021-08-20,6.915144745660262
2021-08-23,6.918380446304662
2021-08-24,6.932195586986767
2021-08-25,6.933841194569235
2021-08-26,7.0025998306180615
2021-08-27,6.9580288282165
2021-08-30,6.967539758707764
2021-08-31,6.946322666251614
2021-09-01,6.940522824323603
2021-09-02,6.9666009862283
2021-09-03,6.959178191947002
2021-09-06,6.983456640081553
2021-09-07,7.0091181241429545
2021-09-08,7.011987203060932
2021-09-09,7.008666567606703
2021-09-10,6.968864368839944
2021-09-13,6.96956605520731
2021-09-14,6.994374295999517
2021-09-15,7.009145548205353
2021-09-16,7.019202418028092
2021-09-17,7.0222003685326495
2021-09-20,7.113540650642003
2021-09-21,7.110271515850286
2021-09-22,7.099787903540422
2021-09-23,7.171401956215551
2021-09-24,7.232535948532437
2021-09-27,7.235209262621134
2021-09-28,7.240718374603383
2021-09-29,7.215060446254506
2021-09-30,7.2723070916682175
2021-10-01,7.296975777747128
2021-10-04,7.39867319224079
2021-10-05,7.548472405509066
2021-10-06,7.563744834204766
2021-10-07,7.476793114993718
2021-10-08,7.425627005567681
2021-10-11,7.453376858089822
2021-10-12,7.4796969931791635
2021-10-13,7.45541916452781
2021-10-14,7.430154173556858
2021-10-15,7.473189373229161
2021-10-18,7.563963674773921
2021-10-19,7.544803361586605
2021-10-20,7.5552906650061535
2021-10-21,7.6558852895298735
2021-10-22,7.928662879902615
2021-10-25,8.139814951140734
2021-10-26,8.12508550700648
2021-10-27,8.143646522122673
2021-10-28,8.330461702138114
2021-10-29,8.302760043093071
2021-11-01,8.376108240717173
2021-11-02,8.378898184972039
2021-11-03,8.425192360617718
2021-11-05,8.371474474727547
2021-11-08,8.312855509869044
2021-11-09,8.214037437631806
2021-11-10,8.204002815186474
2021-11-11,8.185753060490008
2021-11-12,8.26258572004177
2021-11-15,8.319969146866569
2021-11-16,8.423668372270754
2021-11-17,8.427815464932475
2021-11-18,8.556342128563266
2021-11-19,8.628035353161035
2021-11-22,8.88103547305883
2021-11-23,8.930207392400892
2021-11-24,8.848097849847347
2021-11-25,8.733468766441854
2021-11-26,8.730688256343289
2021-11-29,8.550783664156736
2021-11-30,8.574451748746338
2021-12-01,8.600892942224657
2021-12-02,8.596496881219927
2021-12-03,8.591629408785796
2021-12-06,8.688144467801507
2021-12-07,8.713451035264686
2021-12-08,8.71022383415687
2021-12-09,8.660104067533414
2021-12-10,8.642032951243506
2021-12-13,8.676640900821164
2021-12-14,8.7329957688288
2021-12-15,8.706260224388519
2021-12-16,8.67696364371735
2021-12-17,8.593565373231549
2021-12-20,8.588648150514832
2021-12-21,8.617589553271166
2021-12-22,8.54407150529446
2021-12-23,8.473954661800253
2021-12-24,8.419655610283794
2021-12-27,8.465219817105663
2021-12-28,8.434170783995153
2021-12-29,8.467077622780117
2021-12-30,8.417210350158989
2022-01-03,8.30913472160324
2022-01-04,8.296770283513034
2022-01-05,8.275148351188811
2022-01-06,8.515184337822056
2022-01-10,8.640324631383113
2022-01-11,8.807840628190288
2022-01-12,8.889395133868284
2022-01-13,9.187154737727422
2022-01-14,9.460946950892236
2022-01-17,9.56900526802258
2022-01-18,9.587879647863806
2022-01-19,9.392866014616086
2022-01-20,9.480885784690884
2022-01-21,9.558902310878082
2022-01-24,9.86876988155403
2022-01-25,9.898726240274014
2022-01-26,9.894691755251328
2022-01-27,9.608638656587608
2022-01-28,9.660282081463745
2022-01-31,9.589168076644828
2022-02-01,9.581325776841144
2022-02-02,9.502413976695202
2022-02-03,9.513749494190924
2022-02-04,9.476397648546463
2022-02-07,9.510322878381228
2022-02-08,9.50613965880982
2022-02-09,9.498567566636073
2022-02-10,9.528196305474149
2022-02-11,9.985516412630012
2022-02-14,10.31142918935637
2022-02-15,9.997067220799892
2022-02-16,9.899678821193556
2022-02-17,9.982422652405209
2022-02-18,10.030039316968953
2022-02-21,10.80049287561109
2022-02-22,11.05584085273712
2022-02-24,14.43977310826414
2022-02-25,12.827386154348265
2022-03-21,14.467059184201814
2022-03-22,13.448113078313572
2022-03-23,13.717481897558148
2022-03-24,13.505838073063403
2022-03-25,13.41459937055658
2022-03-28,13.36185123622997
2022-03-29,12.603873015978117
2022-03-30,11.823975146309706
2022-03-31,11.41616515076247
2022-04-01,11.80113990944882
2022-04-04,12.085752835650856
2022-04-05,11.959497719700927
2022-04-06,12.131133477036048
2022-04-07,12.017229297079446
2022-04-08,10.963187889651492
2022-04-11,10.862102081903943
2022-04-12,10.903753070341017
2022-04-13,10.737013359317604
2022-04-14,10.764599683755316
2022-04-15,10.828548945928862
2022-04-18,10.393812276460078
2022-04-19,10.296026518276856
2022-04-20,10.091740393362226
2022-04-21,9.859675431293802
2022-04-22,9.930042017298993
2022-04-25,9.965977910916646
2022-04-26,9.77048180359692
2022-04-27,10.016778594447208
2022-04-28,10.212588301639247
2022-04-29,10.102492319064904
2022-05-04,10.096714181881094
2022-05-05,10.328069671561945
2022-05-06,10.315445423465253
2022-05-11,10.333571901467064
2022-05-12,10.394323991054222
2022-05-13,10.32808460457588
2022-05-16,10.443399182715307
2022-05-17,10.300582533336677
2022-05-18,10.425845270669187
2022-05-19,10.245196881537977
2022-05-20,10.220462704115496
2022-05-23,10.33532569094464
2022-05-24,10.296775847373365
2022-05-25,9.755327543745707
2022-05-26,9.59603281245387
2022-05-27,9.711541214463292
2022-05-30,9.77836895372568
2022-05-31,9.69030349399944
2022-06-01,9.29792697930738
2022-06-02,9.233010483405169
2022-06-03,9.139605988126732
2022-06-06,9.10153462795007
2022-06-07,9.109672555739312
2022-06-08,9.081302580410732
2022-06-09,9.082096782490012
2022-06-10,9.20051501701966
2022-06-14,9.124061440884002
2022-06-15,9.105378558348852
2022-06-16,8.992806077628689
2022-06-17,8.982211245687722
2022-06-20,8.99605408546531
2022-06-21,8.929293957047225
2022-06-22,8.926656868678462
2022-06-23,8.83867014668407
2022-06-24,8.73229115740559
2022-06-27,8.650237750180011
2022-06-28,8.58561225087524
2022-06-29,8.61095066178137
2022-06-30,8.710078880214045
2022-07-01,8.755748803640495
2022-07-04,8.865441374777582
2022-07-05,8.936439973861688
2022-07-06,8.887632098680287
2022-07-07,8.856558440090634
2022-07-08,8.764294739070744
2022-07-11,8.780184157581704
2022-07-12,8.805200696333571
2022-07-13,8.827010464915475
2022-07-14,8.865384014381217
2022-07-15,8.84542450689938
2022-07-18,8.935171454012792
2022-07-19,8.925228358834536
2022-07-20,8.86551585926567
2022-07-21,8.694256383049526
2022-07-22,8.481351235784462
2022-07-25,8.481427262593023
2022-07-26,8.450247527488152
2022-07-27,8.422983677327434
2022-07-28,8.37271451216437
2022-07-29,8.340837161421177
2022-08-01,8.328010899234073
2022-08-02,8.322765951649114
2022-08-03,8.383077800802564
2022-08-04,8.346093132342025
2022-08-05,8.488078318584158
2022-08-08,8.45669323484628
2022-08-09,8.38176313005603
2022-08-10,8.448387146013548
2022-08-11,8.497144862499105
2022-08-12,8.544045199060623
2022-08-15,8.542059825727977
2022-08-16,8.529376290505542
2022-08-17,8.490586289309965
2022-08-18,8.51516941711601
2022-08-19,8.547215869940562
2022-08-22,8.607641587958348
2022-08-23,8.655412193494039
2022-08-24,8.588058277507727
2022-08-25,8.5595029966677
2022-08-26,8.535220908482199
2022-08-29,8.484994386027056
2022-08-30,8.502433389491483
2022-08-31,8.461755185831588
2022-09-01,8.418946708684194
2022-09-02,8.297981010291844
2022-09-05,8.256639347171957
2022-09-06,8.275050463011112
2022-09-07,8.253390310793595
2022-09-08,8.346704003674898
2022-09-09,8.341591681614723
2022-09-12,8.314338759239192
2022-09-13,8.360738602461804
2022-09-14,8.335139739635977
2022-09-15,8.319717387450654
2022-09-16,8.39522187530899
2022-09-19,8.567644051420409
2022-09-20,9.16499962272117
2022-09-21,9.046528308063696
2022-09-22,9.43710172560266
2022-09-23,9.57047223379719
2022-09-26,9.789099428809456
2022-09-27,9.572680511637977
2022-09-28,9.827467500486486
2022-09-29,10.125409890148052
2022-09-30,10.185532509630749
2022-10-03,9.695760997734505
2022-10-04,9.639262090619937
2022-10-05,9.6479171349775
2022-10-06,9.48454727112491
2022-10-07,9.478525633283263
2022-10-10,9.63320318679175
2022-10-11,9.51194708651335
2022-10-12,9.462061844308243
2022-10-13,9.37093149431032
2022-10-14,9.334658897280246
2022-10-17,9.232451446841283
2022-10-18,9.205277987261518
2022-10-19,9.185494128116268
2022-10-20,9.142670633185634
2022-10-21,9.025361958449915
2022-10-24,9.014087910289636
2022-10-25,9.001283913527969
2022-10-26,9.05802194295038
2022-10-27,9.12294658227948
2022-10-28,9.118878108131655
2022-10-31,9.29363568445618
2022-11-01,9.2400824097449
2022-11-02,9.40064521784878
2022-11-03,9.383770326506744
2022-11-07,9.43703832799432
2022-11-08,9.59315169432804
2022-11-09,9.491472355388364
2022-11-10,9.361671062199894
2022-11-11,9.34648805728322
2022-11-14,9.44106991621827
2022-11-15,9.352421980409286
2022-11-16,9.161038574332704
2022-11-17,9.170974014721466
2022-11-18,9.121348147559717
2022-11-21,9.126362887601625
2022-11-22,9.150462885137078
2022-11-23,9.139383787088873
2022-11-24,9.080601878052596
2022-11-25,9.104864408583758
2022-11-28,9.13725723671448
2022-11-29,9.129288300790384
2022-11-30,9.128267400465662
2022-12-01,9.144456073103214
2022-12-02,9.218199070642472
2022-12-05,9.250038535233717
2022-12-06,9.24198938016767
2022-12-07,9.192862594245256
2022-12-08,9.141812089123905
2022-12-09,9.165564377219626
2022-12-12,9.124511784525067
2022-12-13,9.13321877622073
2022-12-14,9.114479210728543
2022-12-15,9.181972298247556
2022-12-16,9.170456897703192
2022-12-19,9.27757083227705
2022-12-20,9.3029649248364
2022-12-21,9.270982423965869
2022-12-22,9.278943180407715
2022-12-23,9.232810569061131
2022-12-26,9.25790253783896
2022-12-27,9.341428174386124
2022-12-28,9.299715512425056
2022-12-29,9.3097707877853
2022-12-30,9.325677437259095
2023-01-03,9.19119733817988
2023-01-04,9.150266270332065
2023-01-05,9.12391614529069
2023-01-06,9.212582413863355
2023-01-09,9.35577766162192
2023-01-10,9.313204509024509
2023-01-11,9.351165749300597
2023-01-12,9.3493250948109
2023-01-13,9.329210150393742
2023-01-16,9.3224288849028
2023-01-17,9.290770535260528
2023-01-18,9.26555590830056
2023-01-19,9.305559133392972
2023-01-20,9.301798538954875
2023-01-23,9.319878390681646
2023-01-24,9.36486693594436
2023-01-25,9.319273362372105
2023-01-26,9.285820555593371
2023-01-27,9.356906090540162
2023-01-30,9.367634083465704
2023-01-31,9.31963642589193
2023-02-01,9.319306829128294
2023-02-02,9.26167960564328
2023-02-03,9.333091048798911
2023-02-06,9.303295938938591
2023-02-07,9.306193392011576
2023-02-08,9.32442671862197
2023-02-09,9.430567351423155
2023-02-10,9.437159359118574
2023-02-13,9.5540308587182
2023-02-14,9.50926513989745
2023-02-15,9.643472380598883
2023-02-16,9.625260974590375
2023-02-17,9.620092079927822
2023-02-20,9.720625177880729
2023-02-21,9.694559320970008
2023-02-22,9.687575138303162
2023-02-24,9.623995508545535
2023-02-27,9.57301922125544
2023-02-28,9.637838839354274
2023-03-01,9.621020580995587
2023-03-02,9.616541825644395
2023-03-03,9.60542717431574
2023-03-06,9.575522226649593
2023-03-07,9.5776545235702
2023-03-09,9.582029205463938
2023-03-10,9.535800780906657
2023-03-13,9.545284827846224
2023-03-14,9.548173505687242
2023-03-15,9.637669759545789
2023-03-16,9.633058480424506
2023-03-17,9.729507623017142
2023-03-20,9.71967867269643
2023-03-21,9.711962821556575
2023-03-22,9.702012590189725
2023-03-23,9.666330059926164
2023-03-24,9.643610938391124
2023-03-27,9.607847477987283
2023-03-28,9.576019218924682
2023-03-29,9.587651116504858
2023-03-30,9.59771818365005
2023-03-31,9.612149656304346
2023-04-03,9.653312465339605
2023-04-04,9.684540577521595
2023-04-05,9.667541391912929
2023-04-06,9.716674344221566
2023-04-07,9.712964542877778
2023-04-10,9.711068439302185
2023-04-11,9.684994784103653
2023-04-12,9.7214858430426
2023-04-13,9.701828442492475
2023-04-14,9.70490947391438
2023-04-17,9.71950984463894
2023-04-18,9.675567225671177
2023-04-19,9.682730983365497
2023-04-20,9.68010091715632
2023-04-21,9.673806550678554
2023-04-24,9.669010186325243
2023-04-25,9.629994941128706
2023-04-26,9.605743267797372
2023-04-27,9.5807822803909
2023-04-28,9.549827740213402
2023-05-02,9.501814292526324
2023-05-03,9.480394289181326
2023-05-04,9.49490594140716
2023-05-05,9.503241870223022
2023-05-08,9.505393451504697
2023-05-10,9.483877239229855
2023-05-11,9.519077831983026
2023-05-12,9.52076697377684
2023-05-15,9.537486797057948
2023-05-16,9.513033843255192
2023-05-17,9.53188371151066
2023-05-18,9.512384878474675
2023-05-19,9.514853496483934
2023-05-22,9.549451381796526
2023-05-23,9.569228385372686
2023-05-24,9.550883529617304
2023-05-25,9.538573234036708
2023-05-26,9.536985335661695
2023-05-29,9.557718490082312
2023-05-30,9.555067631827963
2023-05-31,9.55285594228612
2023-06-01,9.567915660405555
2023-06-02,9.563269928297837
2023-06-05,9.594460278714646
2023-06-06,9.591609467734475
2023-06-07,9.579264068404282
2023-06-08,9.571463645169365
2023-06-09,9.601144866478515
2023-06-13,9.590549590457286
2023-06-14,9.643037104325703
2023-06-15,9.628909838431587
2023-06-16,9.621667544269076
2023-06-19,9.642857740162158
2023-06-20,9.717416197079045
2023-06-21,9.731641988686237
2023-06-22,9.756162103680822
2023-06-23,9.76808214844178
2023-06-26,9.7808854696813
2023-06-27,9.841690755549305
2023-06-28,9.777939775234756
2023-06-29,9.802137739568929
2023-06-30,9.877622747607706
2023-07-03,9.861550095377035
2023-07-04,9.937416643515572
2023-07-05,9.899713659766318
2023-07-06,9.915285696121655
2023-07-07,9.979263529304983
2023-07-10,10.05342932006541
2023-07-11,10.11743081018992
2023-07-12,10.059003316600611
2023-07-13,10.11814518224674
2023-07-14,10.2027004536267
2023-07-17,10.329806229539118
2023-07-18,10.403308504772044
2023-07-19,10.415820598950166
2023-07-20,10.361080968055456
2023-07-21,10.475351340249729
2023-07-24,10.37474578939037
2023-07-25,10.357964226841675
2023-07-26,10.345404457693764
2023-07-27,10.320387482276438
2023-07-28,10.37811986101702
2023-07-31,10.378095310766213
2023-08-01,10.43725216809257
2023-08-02,10.435096113359354
2023-08-03,10.453312867595654
2023-08-04,10.511727090902957
2023-08-07,10.45377375612606
2023-08-08,10.519948583540106
2023-08-09,10.724558242257933
2023-08-10,10.78267392143275
2023-08-11,10.766444041058376
2023-08-14,10.969235835527025
