date,source,p_synthetic_raw,imoex,fair_value_A,fair_ext,dev_ext
2023-09-28,polymarket,0.07,3108.07,3265.518456930203,3219.0686391579256,-0.03448160061195882
2023-09-29,polymarket,0.07,3133.26,3274.4904996934883,3223.1883842097222,-0.02790044312962836
2023-10-02,polymarket,0.065,3132.33,3267.975673663386,3217.836695192597,-0.02657272673916078
2023-10-03,polymarket,0.065,3143.88,3269.312594868899,3217.189387963323,-0.022786780361019443
2023-10-04,polymarket,0.065,3134.25,3257.856942455765,3208.821870202333,-0.023239641593950644
2023-10-05,polymarket,0.07,3131.76,3269.1548939348104,3214.5183144718626,-0.025745168132743856
2023-10-06,polymarket,0.07,3144.89,3272.9468388815444,3215.9076770158426,-0.0220832449648376
2023-10-09,polymarket,0.1,3174.02,3280.409626308035,3216.9603410203927,-0.013348110162518356
2023-10-10,polymarket,0.09,3177.03,3277.241676789129,3214.68619806246,-0.011713802138807683
2023-10-11,polymarket,0.08,3194.12,3300.732763857809,3229.2554969628454,-0.010880370721948474
2023-10-12,polymarket,0.08,3174.66,3314.2287431474647,3237.007549754038,-0.0192608601604205
2023-10-13,polymarket,0.075,3192.33,3323.8958927547133,3242.2874073787452,-0.015408074948893513
2023-10-16,polymarket,0.065,3234.78,3325.582253429921,3243.0759440089005,-0.0025580480235826153
2023-10-17,polymarket,0.065,3247.15,3314.047797585459,3234.691748533658,0.0038514493605115163
2023-10-18,polymarket,0.065,3249.21,3311.527903084936,3231.6452214590186,0.005435243455669703
2023-10-19,polymarket,0.065,3255.16,3313.649987806344,3231.8150512154416,0.007223479195004767
2023-10-20,polymarket,0.07,3269.27,3315.574991524345,3231.497572174886,0.011688830637026415
2023-10-23,polymarket,0.06,3263.68,3337.682159445655,3244.942162336433,0.00577447508342499
2023-10-24,polymarket,0.06,3265.01,3337.142542283347,3243.724620364678,0.006562018089232735
2023-10-25,polymarket,0.065,3265.28,3342.222872779753,3245.7313310810578,0.006022885730480709
2023-10-26,polymarket,0.045,3223.89,3344.261279130752,3247.7225907516995,-0.007338247059513581
2023-10-27,polymarket,0.055,3224.18,3341.237818156767,3244.391699382814,-0.006229734648457774
2023-10-30,polymarket,0.055,3227.07,3337.667635952236,3241.6377478369477,-0.004493946878138422
2023-10-31,polymarket,0.045,3200.97,3339.073462574115,3243.0440281648243,-0.012973622251016281
2023-11-01,polymarket,0.035,3206.52,3371.784987318151,3264.1979713835003,-0.017669875384137335
2023-11-02,polymarket,0.035,3197.22,3387.868665033025,3274.0034954196058,-0.02345247814396889
2023-11-03,polymarket,0.0355,3208.63,3413.7452396419426,3289.905746161253,-0.024704581964418715
2023-11-06,polymarket,0.1125,3235.11,3410.0658527122896,3281.549858278054,-0.014151806397487698
2023-11-07,polymarket,0.065,3246.34,3410.8154007136554,3286.2517557259935,-0.012145069426422017
2023-11-08,polymarket,0.065,3245.43,3408.477361411429,3285.263985819231,-0.012125048699639929
2023-11-09,polymarket,0.0635,3239.92,3447.3194152712417,3309.798370251956,-0.021112576185913223
2023-11-10,polymarket,0.109,3242.06,3445.758040126811,3305.392522035379,-0.019160363440400285
2023-11-13,polymarket,0.0465,3248.27,3422.879323083087,3296.620529073895,-0.014666695377122396
2023-11-14,polymarket,0.047,3212.39,3410.912068949336,3289.2679836855746,-0.023372368583794767
2023-11-15,polymarket,0.0465,3215.11,3412.993202719607,3290.9398888275136,-0.023042015773350966
2023-11-16,polymarket,0.0465,3189.08,3417.370327721634,3294.042697178695,-0.031864400928559466
2023-11-17,polymarket,0.0465,3206.34,3415.945164317144,3293.6910112715254,-0.02652070609313273
2023-11-20,polymarket,0.048,3207.36,3423.0993909181634,3298.3468143422274,-0.027585581342322363
2023-11-21,polymarket,0.065,3218.48,3422.0513299312665,3296.758618072199,-0.023744115702948543
2023-11-22,polymarket,0.056,3230.65,3433.307458769452,3304.7625381872735,-0.02242597987930639
2023-11-23,polymarket,0.0625,3221.05,3427.0552988500845,3300.5833451158774,-0.02409675405820877
2023-11-24,polymarket,0.0755,3217.76,3421.3675007236475,3296.3601362178183,-0.02384452334386089
2023-11-27,polymarket,0.0815,3191.05,3422.40011748616,3297.0561787583747,-0.03215176600305758
2023-11-28,polymarket,0.08,3196.36,3424.430514327043,3299.040874972492,-0.03112446279506864
2023-11-29,polymarket,0.0795,3173.52,3418.3854243138458,3296.0258067559876,-0.037167732881485005
2023-11-30,polymarket,0.0725,3165.79,3407.7615687355164,3290.8526299327627,-0.038003108615446535
2023-12-01,polymarket,0.0715,3142.29,3396.532730064643,3284.676049218739,-0.04334858204741554
2023-12-04,polymarket,0.052,3114.41,3371.207575190116,3271.2723482077836,-0.04795147927494425
2023-12-05,polymarket,0.0495,3129.33,3357.323782226606,3263.5750879884995,-0.041134364728602435
2023-12-06,polymarket,0.043,3079.5,3348.316924867337,3259.2693705819447,-0.05515634031496042
2023-12-07,polymarket,0.045,3073.63,3335.0778287079297,3251.7185941085,-0.054767529524591296
2023-12-08,polymarket,0.0445,3079.99,3320.784425060824,3243.419780334925,-0.05038810619760381
2023-12-11,polymarket,0.0365,3026.17,3311.6515101484074,3239.4121100488187,-0.06582741028451766
2023-12-12,polymarket,0.041,3019.89,3290.374352186206,3226.960742399482,-0.06416896855259224
2023-12-13,polymarket,0.2,3032.22,3270.4188511597445,3202.961738965243,-0.05330745506201506
2023-12-14,polymarket,0.22,3008.84,3255.900581498151,3193.426498365504,-0.057802018759467555
2023-12-15,polymarket,0.23,3033.89,3263.239776663047,3198.7038366931856,-0.05152519429981672
2023-12-18,polymarket,0.225,3076.26,3304.588229180717,3226.126395754641,-0.04645397525399342
2023-12-19,polymarket,0.23,3083.64,3310.0575145899484,3230.2757051740628,-0.04539417639775778
2023-12-20,polymarket,0.235,3104.66,3314.028992041113,3233.5397309362193,-0.03985716634411185
2023-12-21,polymarket,0.245,3073.57,3313.6571456767188,3233.5594513343403,-0.04947781345672175
2023-12-22,polymarket,0.245,3092.58,3294.272595750141,3222.5541717692963,-0.0403326569054806
2023-12-25,polymarket,0.445,3099.02,3290.3037289287267,3205.332584776925,-0.0331674114823014
2023-12-26,polymarket,0.42,3094.72,3270.058363717731,3195.7428213834846,-0.031611686869017386
2023-12-27,polymarket,0.36,3097.49,3260.259442198595,3195.585110996893,-0.030697073490335458
2023-12-28,polymarket,0.315,3101.99,3265.927759350728,3204.2877331498216,-0.03192526441726973
2023-12-29,polymarket,0.31,3099.11,3277.275274444443,3213.229436155174,-0.0355154956789282
2024-01-03,polymarket,0.245,3130.23,3264.0384659608458,3211.020106541731,-0.025160261805006856
2024-01-04,polymarket,0.245,3136.07,3267.98842926262,3214.4349533399045,-0.02437907578701526
2024-01-05,polymarket,0.245,3136.37,3261.287079324649,3211.0547554949076,-0.023258636548350253
2024-01-08,polymarket,0.27,3158.58,3252.6207096747457,3204.8264990210064,-0.014430266048765406
2024-01-09,polymarket,0.26,3155.55,3221.8109582236025,3187.4223815385717,-0.009999422016728987
2024-01-10,polymarket,0.175,3164.7,3239.4282163917937,3206.45696625132,-0.01302277457356249
2024-01-11,polymarket,0.245,3181.25,3224.6909913139643,3192.5342465232757,-0.0035345733677139
2024-01-12,polymarket,0.27,3185.22,3202.712582298423,3177.8495126976413,0.002319331759703669
2024-01-15,polymarket,0.235,3184.88,3208.5766029069478,3185.8389042373333,-0.0003009895560186493
2024-01-16,polymarket,0.225,3179.45,3212.2924946815647,3190.4343836113035,-0.0034429116197244314
2024-01-17,polymarket,0.215,3185.23,3215.637448422821,3195.116188180153,-0.0030941560800591406
2024-01-18,polymarket,0.215,3178.85,3193.5710178117884,3182.577617444646,-0.0011712573557401962
2024-01-19,polymarket,0.215,3166.37,3197.918935944442,3186.9007800467375,-0.006442240114684861
2024-01-22,polymarket,0.215,3172.15,3186.467946873749,3181.1665022899433,-0.002834338373503109
2024-01-23,polymarket,0.215,3175.74,3181.668923855521,3179.3071213802,-0.0011219807473811239
2024-01-24,polymarket,0.17,3162.41,3185.055105897236,3186.2968989383485,-0.0074967586813105
2024-01-25,polymarket,0.165,3157.74,3181.3813855092308,3185.5666516825013,-0.008735228210593027
2024-01-26,polymarket,0.165,3163.21,3172.7749759018197,3181.059388018368,-0.005611145798031458
2024-01-29,polymarket,0.155,3176.61,3149.9544618384,3167.9386612547446,0.0027372180059259676
2024-01-30,polymarket,0.155,3196.08,3149.30284072229,3168.3745901162347,0.008744360584822308
2024-01-31,polymarket,0.155,3214.19,3151.389645826724,3170.2597028561445,0.013857002662677198
2024-02-01,polymarket,0.165,3229.89,3127.9014350787047,3154.7675020762867,0.023812372187260067
2024-02-02,polymarket,0.165,3226.35,3125.8147268308144,3154.084658419597,0.02291166833061875
2024-02-05,polymarket,0.165,3226.79,3122.809829368926,3152.7550161998624,0.023482631355662642
2024-02-06,polymarket,0.125,3238.4,3124.779686621103,3157.731710573635,0.02554627714452362
2024-02-07,polymarket,0.125,3256.58,3124.331829310164,3158.0138977495194,0.031211421305245457
2024-02-08,polymarket,0.125,3241.81,3115.6385089576543,3152.7187321878523,0.02825855250028031
2024-02-09,polymarket,0.125,3242.38,3116.5238029520187,3153.591375856075,0.028154765016067618
2024-02-12,polymarket,0.135,3248.5,3119.302369856823,3154.7580578739453,0.02971446317161619
2024-02-13,polymarket,0.125,3254.6,3114.839831723275,3152.844216399063,0.03227428208208605
2024-02-14,polymarket,0.125,3258.14,3115.5992886335266,3153.1812071282807,0.03328663529848619
2024-02-15,polymarket,0.125,3265.63,3104.779169606251,3145.980693397023,0.038032435117642205
2024-02-16,polymarket,0.135,3242.48,3092.791643162826,3137.0014960720473,0.03362398904177333
2024-02-19,polymarket,0.145,3244.56,3089.639632859541,3133.864393570772,0.03532239833233497
2024-02-20,polymarket,0.145,3207.49,3095.4980100216044,3137.4230053908923,0.022332657881552587
2024-02-21,polymarket,0.145,3139.5,3092.003492609075,3135.153909478303,0.001386244709887352
2024-02-22,polymarket,0.145,3142.3,3086.9996875209504,3131.7367353353566,0.0033729733874046097
2024-02-26,polymarket,0.125,3213.17,3079.4786928592703,3128.2815195202097,0.027135818803420753
2024-02-27,polymarket,0.125,3208.99,3080.3194358161177,3128.655919939207,0.025676866397744913
2024-02-28,polymarket,0.125,3227.05,3080.400080248645,3128.6918295747905,0.031437474760362516
2024-02-29,polymarket,0.125,3256.8,3070.213602647377,3122.0127902558975,0.043173176664998536
2024-03-01,polymarket,0.125,3266.66,3087.9923942685728,3133.500619409386,0.04249540586199463
2024-03-04,polymarket,0.115,3296.75,3055.873135524895,3113.542996333422,0.058841970026534796
2024-03-05,polymarket,0.115,3300.89,3051.5485334555347,3110.9002170234244,0.061072284458664416
2024-03-06,polymarket,0.115,3310.58,3039.0895589591582,3102.9632419948875,0.0669091902847152
2024-03-07,polymarket,0.12,3315.68,3042.613425896037,3104.862186300057,0.06789924996676455
2024-03-11,polymarket,0.125,3320.31,3040.8755855677764,3103.46181370638,0.06987299967278937
2024-03-12,polymarket,0.125,3332.6,3033.415089790282,3098.706276511918,0.07548108875661685
2024-03-13,polymarket,0.125,3320.68,3024.2578487863275,3092.4830319962057,0.07379085532330065
2024-03-14,polymarket,0.125,3297.0,3021.292603346031,3090.2125569450623,0.06691689948323964
2024-03-15,polymarket,0.125,3300.07,3015.378086629077,3085.9146886866406,0.06939767716148482
2024-03-18,polymarket,0.125,3296.3,3016.1047523212146,3086.0058421204167,0.06814444581060441
2024-03-19,polymarket,0.125,3264.97,3020.5583017003146,3088.472759530773,0.05714709314646549
2024-03-20,polymarket,0.125,3267.1,3017.6015182659958,3086.20739652226,0.058613236324163376
2024-03-21,polymarket,0.125,3286.69,3015.095391480999,3084.379211893036,0.06559206057636335
2024-03-22,polymarket,0.125,3273.49,3027.6937994600294,3092.3751338979914,0.05856820672132046
2024-03-25,polymarket,0.125,3281.63,3021.2398707008765,3087.8381892631965,0.06275970399311803
2024-03-26,polymarket,0.125,3285.54,3004.0046797795835,3076.355164699875,0.06799762189374281
2024-03-27,polymarket,0.125,3304.09,3025.648843764193,3090.5183940350616,0.06910543110733403
2024-03-28,polymarket,0.125,3312.77,3026.1474999691586,3090.506490524284,0.07191815003695745
2024-03-29,polymarket,0.125,3332.53,3024.438471218058,3089.035881532133,0.07882528005699196
2024-04-01,polymarket,0.115,3363.29,3021.669601751779,3087.390058832521,0.08936348692908891
2024-04-02,polymarket,0.105,3371.29,3018.4294109741186,3085.532762013097,0.09261196040597741
2024-04-03,polymarket,0.105,3395.59,3017.55939845354,3084.4385786963026,0.10087781402189955
2024-04-04,polymarket,0.105,3407.57,3017.7481103363184,3084.0537182759613,0.10489969088634754
2024-04-05,polymarket,0.105,3395.37,3009.4280345335897,3077.9798853727907,0.10311637062201551
2024-04-08,polymarket,0.0455,3417.38,3009.8930265829854,3082.0504715184024,0.10880079076589366
2024-04-09,polymarket,0.0455,3414.26,3013.8140100951814,3083.5753585293164,0.10724065509084912
2024-04-10,polymarket,0.046,3439.11,3012.298735920553,3081.9189084394698,0.11589892601729557
2024-04-11,polymarket,0.0485,3439.53,3009.0035176847678,3078.6081859252404,0.11723538439377235
2024-04-12,polymarket,0.0385,3456.24,3008.514084119633,3078.218434475602,0.12280530884053276
2024-04-15,polymarket,0.042,3472.19,3020.681431656276,3085.044201987468,0.12549116727829124
2024-04-16,polymarket,0.042,3462.94,3011.1306306084607,3077.951992696974,0.12507927616040915
2024-04-17,polymarket,0.042,3454.07,3018.1257398590124,3081.5536851019256,0.12088587542675033
2024-04-18,polymarket,0.041,3455.82,3029.1989636043086,3088.2267282191006,0.11903053244827033
2024-04-19,polymarket,0.0415,3470.88,3042.116774688786,3096.074671763957,0.12105823275331451
2024-04-22,polymarket,0.039,3479.17,3040.534330368644,3094.6191441464516,0.1242643562717356
2024-04-23,polymarket,0.0385,3439.42,3034.0151396374367,3089.8653307125956,0.11312941888208083
2024-04-24,polymarket,0.038,3428.93,3032.7387058210165,3088.628633458812,0.11017879030671929
2024-04-25,polymarket,0.0365,3439.76,3033.3934752139785,3088.8013187071947,0.11362293818227776
2024-04-26,polymarket,0.0365,3449.77,3021.002415619844,3080.2146613096515,0.1199771377405301
2024-04-27,polymarket,0.0365,3465.85,3020.959835822777,3079.726861422203,0.1253757738760921
2024-04-29,polymarket,0.036,3478.08,3013.402812759431,3074.5129802715182,0.13126209657206966
2024-04-30,polymarket,0.0365,3469.83,3014.2750102582622,3074.8647822035236,0.12844962161667306
2024-05-02,polymarket,0.0365,3442.83,3007.361736785372,3070.368796647092,0.12130829487312522
2024-05-03,polymarket,0.032,3441.77,3005.635026380211,3069.4727169033245,0.12129030534999252
2024-05-06,polymarket,0.034,3436.05,3010.312761752892,3072.1143658235214,0.11846422067653761
2024-05-07,polymarket,0.0335,3427.61,3006.8132851927826,3069.6518688533015,0.11661196332352097
2024-05-08,polymarket,0.032,3432.54,3005.387936326757,3068.6614372934914,0.11857892118181779
2024-05-10,polymarket,0.032,3449.78,3009.8830244036435,3071.3738710487237,0.12320418966840707
2024-05-13,polymarket,0.0315,3457.11,2992.7866027213063,3060.023349815411,0.12976588894608998
2024-05-14,polymarket,0.0315,3463.93,2966.9406909290865,3043.0786010521283,0.13829790620668314
2024-05-15,polymarket,0.034,3470.72,2961.578636675013,3039.5515580425254,0.1418526495517476
2024-05-16,polymarket,0.0345,3486.26,2945.2596598767864,3028.9309596233693,0.15098694769639032
2024-05-17,polymarket,0.0345,3501.89,2943.461826373237,3027.8898165328224,0.15654472658782081
2024-05-20,polymarket,0.031,3468.09,2933.5714936852487,3021.8486032387304,0.14767165909073032
2024-05-21,polymarket,0.031,3428.38,2918.826133138501,3012.4279922426263,0.1380786557648852
2024-05-22,polymarket,0.031,3444.64,2910.6596314527005,3007.3565561618743,0.1454045889378035
2024-05-23,polymarket,0.031,3442.79,2889.3942162082994,2993.600670193607,0.15004984942675814
2024-05-24,polymarket,0.031,3396.5,2869.1744982978857,2980.539996044819,0.1395586049867341
2024-05-27,polymarket,0.155,3299.22,2856.6358969432968,2963.391839983496,0.11332560057881991
2024-05-28,polymarket,0.155,3302.91,2854.082860608527,2962.0050348029313,0.11509263528978098
2024-05-29,polymarket,0.155,3318.03,2838.5018945846537,2951.7585766215307,0.12408583353645741
2024-05-30,polymarket,0.155,3282.18,2841.7914602089863,2954.156903049101,0.11103780459742452
2024-05-31,polymarket,0.155,3217.19,2825.9001565750004,2943.7652268721413,0.09288266966125636
2024-06-03,polymarket,0.155,3141.42,2811.057018474822,2934.2956452183257,0.07058741852382888
2024-06-04,polymarket,0.155,3186.93,2837.2246972664825,2952.299356956539,0.07947386584988325
2024-06-05,polymarket,0.155,3212.24,2843.284336524364,2956.861615445356,0.08636805429806338
2024-06-06,polymarket,0.155,3192.38,2838.774405579874,2954.3548483409177,0.0805675566673214
2024-06-07,polymarket,0.155,3233.22,2834.619131406894,2951.7842313404544,0.0953442889461269
2024-06-10,polymarket,0.165,3180.94,2808.407061283887,2933.914544042563,0.08419654091801432
2024-06-11,polymarket,0.175,3171.1,2800.355434897656,2928.156793332367,0.08296796374457571
2024-06-13,polymarket,0.175,3171.69,2794.937988829957,2924.781571348775,0.08441944214567876
2024-06-14,polymarket,0.175,3215.91,2796.8528650926846,2926.5505981338233,0.09887387631387368
2024-06-17,polymarket,0.08,3183.68,2763.324292531222,2911.360827924363,0.09353673013103814
2024-06-18,polymarket,0.08,3114.15,2752.3374862417327,2904.2905999593418,0.07225840280707319
2024-06-19,polymarket,0.11,3027.47,2744.6983889110243,2897.4842450710653,0.044861591620404706
2024-06-20,polymarket,0.1,3123.43,2721.4042183410465,2883.0055610047743,0.08339367854407942
2024-06-21,polymarket,0.105,3114.35,2716.676429629847,2880.0115538528444,0.08136718959813205
2024-06-24,polymarket,0.1,3098.05,2720.9818910355016,2883.906516092822,0.07425465517422669
2024-06-25,polymarket,0.1,3111.39,2729.19053677028,2889.9158749572775,0.07663687616719872
2024-06-26,polymarket,0.1,3151.7,2752.715785612322,2906.3345867666653,0.08442435167325546
2024-06-27,polymarket,0.105,3150.32,2745.8774062040234,2901.9220259412054,0.08559774240599372
2024-06-28,polymarket,0.1,3154.36,2742.2600636678726,2900.38594311056,0.0875656074298381
2024-07-01,polymarket,0.1,3186.19,2747.611126745014,2904.6335929637785,0.09693353671811389
2024-07-02,polymarket,0.1,3217.29,2744.460669312254,2902.9520848174366,0.1082821576100288
2024-07-03,polymarket,0.095,3203.07,2740.155895715944,2900.8747740619237,0.10417382668157371
2024-07-04,polymarket,0.11,3133.81,2724.6258122148315,2889.714203922348,0.08447056658624885
2024-07-05,polymarket,0.09,3149.29,2715.824066311748,2885.7380145580228,0.09132914495786015
2024-07-08,polymarket,0.085,3132.58,2706.507965308532,2880.4374613793266,0.08753619615123753
2024-07-09,polymarket,0.075,3054.07,2694.7355363974084,2873.9040468966996,0.06269031608687414
2024-07-10,polymarket,0.055,2975.75,2684.85852282247,2869.1822791329996,0.037142192617752645
2024-07-11,polymarket,0.06,2992.21,2687.4420120763616,2871.345585225746,0.04209330127176303
2024-07-12,polymarket,0.075,2973.21,2673.591504211036,2861.3819635735917,0.03908182753998557
2024-07-15,polymarket,0.065,2913.48,2643.2453501510745,2841.7455940792156,0.025243078082092696
2024-07-16,polymarket,0.06,2944.86,2612.298286315588,2821.4448999848146,0.04374180761632096
2024-07-17,polymarket,0.09,2947.24,2613.1429226512937,2820.8098887017677,0.04482050059616727
2024-07-18,polymarket,0.08,2980.62,2628.601661957285,2832.6957122214117,0.052220323962218096
2024-07-19,polymarket,0.075,3008.24,2629.754871209273,2834.456055571053,0.061311214928655655
2024-07-22,polymarket,0.085,3024.54,2641.7962157172246,2842.6743225099217,0.06397696565166178
2024-07-23,polymarket,0.195,3028.01,2624.8566943015235,2823.9018067498187,0.0722787856016498
2024-07-24,polymarket,0.115,3051.76,2635.0601203114384,2837.1572163239125,0.07564007466394385
2024-07-25,polymarket,0.105,3041.37,2642.7209148418083,2843.8577210900103,0.06945223646219745
2024-07-26,polymarket,0.105,2993.23,2590.068269482574,2808.1717576874603,0.06589990153057301
2024-07-29,polymarket,0.075,2906.95,2572.680348041313,2799.0007813048933,0.03856705557787676
2024-07-30,polymarket,0.08,2944.78,2591.080116656812,2812.3278213283293,0.047096991206775574
2024-07-31,polymarket,0.085,2942.68,2619.449074678148,2832.538138213809,0.03888451149174865
2024-08-01,polymarket,0.09,2935.69,2622.020992193707,2834.482451571698,0.03570582995572358
2024-08-02,polymarket,0.125,2899.0,2607.6038030979453,2822.5961060840473,0.027068659859363464
2024-08-05,polymarket,0.105,2828.72,2608.389754649622,2825.2356988159545,0.001233278053758724
2024-08-06,polymarket,0.08,2830.75,2600.753511533586,2822.290276982698,0.0029974673711969935
2024-08-07,polymarket,0.065,2874.94,2614.9096651564823,2833.735713245166,0.014540624435172678
2024-08-08,polymarket,0.065,2852.51,2625.292613499309,2841.6890118256665,0.003807942434693734
2024-08-09,polymarket,0.075,2848.29,2629.1528503471354,2844.326618870051,0.0013934338987846573
2024-08-12,polymarket,0.055,2844.77,2629.3119497601265,2846.252704693114,-0.0005209322034790409
2024-08-13,polymarket,0.07,2884.6,2628.417489587488,2844.7650035330244,0.01400291286538713
2024-08-14,polymarket,0.055,2871.11,2656.7407289411826,2865.548879995763,0.0019406823045522437
2024-08-15,polymarket,0.09,2838.11,2623.202393984541,2840.0087669574646,-0.0006685778507291573
2024-08-16,polymarket,0.09,2828.2,2594.4950006927124,2820.3250267279655,0.002792221888400892
2024-08-19,polymarket,0.085,2775.64,2588.121021308855,2816.5643231589415,-0.014529873442777452
2024-08-20,polymarket,0.085,2768.42,2585.3131164433257,2814.7958114592957,-0.01647572845976797
2024-08-21,polymarket,0.075,2768.14,2590.746234855242,2819.3765678452883,-0.018173013292951512
2024-08-22,polymarket,0.07,2725.75,2581.336439674607,2813.3057471675857,-0.031122016245740847
2024-08-23,polymarket,0.07,2662.47,2577.693257291024,2810.7086249000204,-0.05274065891667923
2024-08-26,polymarket,0.075,2763.75,2566.0628351893592,2802.2322670938534,-0.01373271857074243
2024-08-27,polymarket,0.07,2730.38,2570.401240590847,2805.724994571177,-0.026854019804849916
2024-08-28,polymarket,0.065,2699.98,2560.7935739480986,2799.553320178662,-0.03556757410582467
2024-08-29,polymarket,0.065,2708.27,2556.251236710196,2796.523785190052,-0.03155838890319118
2024-08-30,polymarket,0.085,2650.32,2538.731887827468,2782.689925184385,-0.04756905323384675
2024-09-02,polymarket,0.035,2545.07,2537.4415944906686,2785.325136477199,-0.08625748331164917
2024-09-03,polymarket,0.035,2524.38,2532.3571167801024,2781.818252063118,-0.09254316016950082
2024-09-04,polymarket,0.0335,2605.15,2551.5198140165867,2795.5957015304143,-0.06812347773540972
2024-09-05,polymarket,0.028,2621.62,2564.5359563877323,2805.423447446476,-0.06551718515569405
2024-09-06,polymarket,0.027,2623.37,2558.076205583432,2801.3269494107685,-0.06352594774708464
2024-09-09,polymarket,0.0205,2703.17,2550.337945256579,2796.7844084023172,-0.033472157568196326
2024-09-10,polymarket,0.0205,2671.38,2543.557859374444,2792.4595722260306,-0.043359471854237386
2024-09-11,polymarket,0.0265,2668.03,2554.8021740058525,2800.4286667976876,-0.04727800010313643
2024-09-12,polymarket,0.029,2615.0,2524.317005115669,2778.99231861624,-0.05901143285559629
2024-09-13,polymarket,0.0275,2678.99,2509.4646521611176,2768.9641027513767,-0.03249377724397884
2024-09-16,polymarket,0.023,2744.2,2498.37465821347,2761.8000267363796,-0.00637266513360768
2024-09-17,polymarket,0.11,2774.04,2490.769187712556,2750.465081277097,0.008571248143952603
2024-09-18,polymarket,0.16,2751.73,2474.727611783014,2735.9377452656745,0.005772154268368412
2024-09-19,polymarket,0.115,2758.91,2466.9228179699785,2733.551257866192,0.009276848956402128
2024-09-20,polymarket,0.145,2782.35,2463.237414486092,2729.0963255616025,0.019513299673451057
2024-09-23,polymarket,0.155,2819.87,2463.1770013816586,2728.594877242685,0.033451328197739105
2024-09-24,polymarket,0.205,2871.96,2465.966168920313,2727.38097316556,0.05301020585570515
2024-09-25,polymarket,0.215,2830.11,2469.1302186204184,2729.0655052115,0.037025309431211184
2024-09-26,polymarket,0.205,2829.65,2464.74953344663,2726.998481411332,0.03764267537675425
2024-09-27,polymarket,0.18,2858.56,2450.6496402056187,2719.1514254692565,0.051269147140889704
2024-09-30,polymarket,0.185,2857.56,2439.147585498125,2711.147054194776,0.0540040591227573
2024-10-01,polymarket,0.185,2814.19,2436.112991267467,2709.2554149631624,0.03873189085727624
2024-10-02,polymarket,0.195,2766.79,2425.174195533355,2700.979932144522,0.024365256132512725
2024-10-03,polymarket,0.185,2782.39,2408.761072474963,2689.934426885426,0.0343709393769962
2024-10-04,polymarket,0.18,2804.62,2406.999048937799,2688.9972525190274,0.042998462483611055
2024-10-07,polymarket,0.175,2793.84,2387.9930822372144,2675.518684367859,0.04422369252117431
2024-10-08,polymarket,0.185,2788.37,2382.598414735501,2670.98159315781,0.04394953793126133
2024-10-09,polymarket,0.175,2748.81,2378.9808107143103,2669.0553049986142,0.029881244817977715
2024-10-10,polymarket,0.185,2761.54,2382.8695720154024,2671.114854809043,0.03385296032035323
2024-10-11,polymarket,0.185,2754.52,2391.598065616222,2677.0292448915716,0.028946547840782655
2024-10-14,polymarket,0.175,2773.36,2391.108948543235,2677.252347153231,0.035897868555036405
2024-10-15,polymarket,0.18,2805.79,2387.1325571794023,2674.1522134276233,0.04922598867461203
2024-10-16,polymarket,0.165,2783.46,2390.352403098167,2677.3441040387042,0.039634761852696654
2024-10-17,polymarket,0.155,2763.53,2385.6795311239125,2674.493268034472,0.03329106602349485
2024-10-18,polymarket,0.145,2751.9,2388.928748770752,2677.3674681074067,0.027837991153780495
2024-10-21,polymarket,0.145,2767.71,2385.074945019411,2674.455263571385,0.03486868436306745
2024-10-22,polymarket,0.165,2755.19,2379.435238363073,2668.7250147508503,0.03239936103241492
2024-10-23,polymarket,0.165,2734.93,2384.066242998941,2671.610730380256,0.02370078428706246
2024-10-24,polymarket,0.165,2718.42,2368.500569422222,2660.100503644848,0.02192379433605729
2024-10-25,polymarket,0.17,2660.36,2337.759068561533,2637.1431728749203,0.008803779545943247
2024-10-28,polymarket,0.145,2575.06,2310.365024791807,2618.6006032050745,-0.01662743190075744
2024-10-29,polymarket,0.135,2599.66,2313.235039386265,2621.2773166652278,-0.008246863667492166
2024-10-30,polymarket,0.135,2615.38,2323.3196275278256,2628.280444334932,-0.004908321089835632
2024-10-31,polymarket,0.145,2560.2,2294.85980402201,2606.5140863995953,-0.01776859240518036
2024-11-01,polymarket,0.115,2574.71,2301.4188380187334,2612.9213460546275,-0.01462399398754366
2024-11-02,polymarket,0.115,2594.38,2302.77326802488,2613.5953978035154,-0.007352093525900827
2024-11-05,polymarket,0.095,2616.51,2309.3744758947555,2619.3772091548585,-0.0010946148362431796
2024-11-06,polymarket,0.105,2662.87,2330.6296393953257,2633.8702671220362,0.011010311798557604
2024-11-07,polymarket,0.135,2690.63,2376.3249548882504,2664.5213222532443,0.009798637199373905
2024-11-08,polymarket,0.14,2734.56,2379.3451888764307,2666.2820695824507,0.0256079171804362
2024-11-11,polymarket,0.115,2785.31,2376.958933609083,2666.3638282613597,0.044609880496391474
2024-11-12,polymarket,0.085,2756.76,2395.4441667648107,2681.7171621920497,0.027983129192718392
2024-11-13,polymarket,0.085,2763.99,2401.715953972602,2686.223655930457,0.02895006299935443
2024-11-14,polymarket,0.085,2697.47,2405.322095536308,2688.6048842510963,0.0032972921386968945
2024-11-15,polymarket,0.085,2739.21,2406.128784698676,2689.00015695485,0.01867230945126086
2024-11-18,polymarket,0.075,2720.77,2400.6184051065447,2685.7412953809467,0.013042471618281759
2024-11-19,polymarket,0.065,2630.51,2358.835684990533,2656.090897123315,-0.009631032262871764
